title,id,description,availability,inventory,condition,price,link,image_link,brand,STORE LINK
Hp 2Tb Usb Flash Drive External Hard Drives Portable Thumb,7781264610,Hp 2Tb Usb Flash Drive External Hard Drives Portable Thumb,in stock,100,new,1000,https://shopee.ph/shop/300575914,https://s-cf-tw.shopeesz.com/file/27c266dd9d897901992c7374a460b0c1,No Brand,Computers & Accessories(电脑 & 配件) > Data Storage(数据储存装置) > Flash Drives & OTG(闪存盘 & OTG)
Wooden Flashdrive 64Gb Customized Logo Flash Drive With Keychain 8Gb,3361259682,Wooden Flashdrive 64Gb Customized Logo Flash Drive With Keychain 8Gb,in stock,100,new,1000,https://shopee.ph/shop/252785127,https://s-cf-tw.shopeesz.com/file/cn-11134207-7r98o-ltlrov0bmoyl02,No Brand,Computers & Accessories(电脑 & 配件) > Data Storage(数据储存装置) > Flash Drives & OTG(闪存盘 & OTG)
Hp Flash Drive Usb2 0 V245O L Waterproof And Shockproof,6852331890,Hp Flash Drive Usb2 0 V245O L Waterproof And Shockproof,in stock,100,new,1000,https://shopee.ph/shop/290357803,https://s-cf-tw.shopeesz.com/file/4ca5a155ba4ac5b264421a3aa140b942,No Brand,Computers & Accessories(电脑 & 配件) > Data Storage(数据储存装置) > Flash Drives & OTG(闪存盘 & OTG)
Sandisk Otg Two In One Flash Memory Driver 64Gb 128Gb,14368749777,Sandisk Otg Two In One Flash Memory Driver 64Gb 128Gb,in stock,100,new,1000,https://shopee.ph/shop/734061430,https://s-cf-tw.shopeesz.com/file/cn-11134207-7r98o-lxdvnukpgnd188,No Brand,Computers & Accessories(电脑 & 配件) > Data Storage(数据储存装置) > Flash Drives & OTG(闪存盘 & OTG)
Kioxia Usb 2 0   3 2 Flash Drive 16Gb,68482862,Kioxia Usb 2 0   3 2 Flash Drive 16Gb,in stock,100,new,1000,https://shopee.ph/shop/8582114,https://s-cf-tw.shopeesz.com/file/ph-11134207-7qukx-lkf1oh2y7etoe0,No Brand,Computers & Accessories(电脑 & 配件) > Data Storage(数据储存装置) > Flash Drives & OTG(闪存盘 & OTG)
2Tb Otg Pendrive 2 In 1 Usb 3 0 Flash,18000811261,2Tb Otg Pendrive 2 In 1 Usb 3 0 Flash,in stock,100,new,1000,https://shopee.ph/shop/431910456,https://s-cf-tw.shopeesz.com/file/ph-11134201-23020-bzps1t55xsnve5,No Brand,Computers & Accessories(电脑 & 配件) > Data Storage(数据储存装置) > Flash Drives & OTG(闪存盘 & OTG)
Hp Usb 3 0 2Tb Flash Disk Metal Shockproof Waterproof,3692323878,Hp Usb 3 0 2Tb Flash Disk Metal Shockproof Waterproof,in stock,100,new,1000,https://shopee.ph/shop/290357803,https://s-cf-tw.shopeesz.com/file/6a7791897a0edade6d4e08f56d5f6c11,No Brand,Computers & Accessories(电脑 & 配件) > Data Storage(数据储存装置) > Flash Drives & OTG(闪存盘 & OTG)
Sandisk Ultra 32Gb 64Gb 128Gb Otg Type C Usb 3,1393450512,Sandisk Ultra 32Gb 64Gb 128Gb Otg Type C Usb 3,in stock,100,new,1000,https://shopee.ph/shop/25952313,https://s-cf-tw.shopeesz.com/file/ph-11134207-7r98t-lmtxyi63lzapc4,No Brand,Computers & Accessories(电脑 & 配件) > Data Storage(数据储存装置) > Flash Drives & OTG(闪存盘 & OTG)
Sandisk Otg Two In One Flash Driver Capacity Is 512Gb,17774326047,Sandisk Otg Two In One Flash Driver Capacity Is 512Gb,in stock,100,new,1000,https://shopee.ph/shop/500245754,https://s-cf-tw.shopeesz.com/file/cn-11134207-7r98o-lxji622pd6it74,No Brand,Computers & Accessories(电脑 & 配件) > Data Storage(数据储存装置) > Flash Drives & OTG(闪存盘 & OTG)
Cod 4 In 1 Flash Drive Usb 3 0 Memory,7289684984,Cod 4 In 1 Flash Drive Usb 3 0 Memory,in stock,100,new,1000,https://shopee.ph/shop/431910456,https://s-cf-tw.shopeesz.com/file/3f4ce956103f7b3a150c09a53d3d7b88,No Brand,Computers & Accessories(电脑 & 配件) > Data Storage(数据储存装置) > Flash Drives & OTG(闪存盘 & OTG)
Sandisk Ultra Dual Drive Go Usb Flash Drive 64Gb Usb,4857110476,Sandisk Ultra Dual Drive Go Usb Flash Drive 64Gb Usb,in stock,100,new,1000,https://shopee.ph/shop/592842,https://s-cf-tw.shopeesz.com/file/bf23fd7c1b85e6c1abba800895c0c9d6,No Brand,Computers & Accessories(电脑 & 配件) > Data Storage(数据储存装置) > Flash Drives & OTG(闪存盘 & OTG)
Huawei 1Tb 2Tb 512Gb 256Gb Flash Drive Usb 3 0,8084674251,Huawei 1Tb 2Tb 512Gb 256Gb Flash Drive Usb 3 0,in stock,100,new,1000,https://shopee.ph/shop/500245754,https://s-cf-tw.shopeesz.com/file/cn-11134207-7qukw-lj7vd1ugu2yif7,No Brand,Computers & Accessories(电脑 & 配件) > Data Storage(数据储存装置) > Flash Drives & OTG(闪存盘 & OTG)
Sandisk Cruzer Blade 16Gb Usb Flash Drive Set Of 10,155148680,Sandisk Cruzer Blade 16Gb Usb Flash Drive Set Of 10,in stock,100,new,1000,https://shopee.ph/shop/8582114,https://s-cf-tw.shopeesz.com/file/a7d5eb2c1b712f7c392d3b2578f600e8,No Brand,Computers & Accessories(电脑 & 配件) > Data Storage(数据储存装置) > Flash Drives & OTG(闪存盘 & OTG)
Hp Usb 3 0 2Tb Flash Drive Metal Waterproof Metal,2187935882,Hp Usb 3 0 2Tb Flash Drive Metal Waterproof Metal,in stock,100,new,1000,https://shopee.ph/shop/137491153,https://s-cf-tw.shopeesz.com/file/2ad9a23e9654017ca123843adfc71921,No Brand,Computers & Accessories(电脑 & 配件) > Data Storage(数据储存装置) > Flash Drives & OTG(闪存盘 & OTG)
Hp Metal Flash Drive 8Gb 16Gb 32Gb 64Gb 128Gb Usb,23716221503,Hp Metal Flash Drive 8Gb 16Gb 32Gb 64Gb 128Gb Usb,in stock,100,new,1000,https://shopee.ph/shop/698360398,https://s-cf-tw.shopeesz.com/file/cn-11134207-7r98o-lodgqvppuobm0b,No Brand,Computers & Accessories(电脑 & 配件) > Data Storage(数据储存装置) > Flash Drives & OTG(闪存盘 & OTG)
Sandisk Cruzer Blade Usb 2 0  Colored  16Gb   32Gb   64Gb,817573242,Sandisk Cruzer Blade Usb 2 0  Colored  16Gb   32Gb   64Gb,in stock,100,new,1000,https://shopee.ph/shop/16728606,https://s-cf-tw.shopeesz.com/file/ph-11134207-7r992-lxs2cjcxznd0fe,No Brand,Computers & Accessories(电脑 & 配件) > Data Storage(数据储存装置) > Flash Drives & OTG(闪存盘 & OTG)
Sandisk Ultra Dual Drive Go 32Gb 64Gb 128Gb Type C,7882493501,Sandisk Ultra Dual Drive Go 32Gb 64Gb 128Gb Type C,in stock,100,new,1000,https://shopee.ph/shop/25952313,https://s-cf-tw.shopeesz.com/file/ph-11134207-7r98z-lvo6fs0k6ww127,No Brand,Computers & Accessories(电脑 & 配件) > Data Storage(数据储存装置) > Flash Drives & OTG(闪存盘 & OTG)
Mini 5 Pin Usb 2 0 Cable For Mp3 Mp4,6181951006,Mini 5 Pin Usb 2 0 Cable For Mp3 Mp4,in stock,100,new,1000,https://shopee.ph/shop/329606930,https://s-cf-tw.shopeesz.com/file/0a619face59f53baba20dc4abc5a2724,No Brand,Computers & Accessories(电脑 & 配件) > Data Storage(数据储存装置) > Flash Drives & OTG(闪存盘 & OTG)
Jaster Free Custom Logo Usb 3 0 Flash Drive 128Gb,22327146782,Jaster Free Custom Logo Usb 3 0 Flash Drive 128Gb,in stock,100,new,1000,https://shopee.ph/shop/518462453,https://s-cf-tw.shopeesz.com/file/cn-11134211-7qukw-lhztojunbfmr0f,No Brand,Computers & Accessories(电脑 & 配件) > Data Storage(数据储存装置) > Flash Drives & OTG(闪存盘 & OTG)
2Tb Ixpand Flash Drive Luxe Otg Usb Type C Ligh,18071952012,2Tb Ixpand Flash Drive Luxe Otg Usb Type C Ligh,in stock,100,new,1000,https://shopee.ph/shop/431910456,https://s-cf-tw.shopeesz.com/file/sg-11134201-23020-0g502g2ux5mv14,No Brand,Computers & Accessories(电脑 & 配件) > Data Storage(数据储存装置) > Flash Drives & OTG(闪存盘 & OTG)
Hp Waterproof And Moisture Proof Flash Drive 256Gb 512Gb 1Tb,13337747227,Hp Waterproof And Moisture Proof Flash Drive 256Gb 512Gb 1Tb,in stock,100,new,1000,https://shopee.ph/shop/500245754,https://s-cf-tw.shopeesz.com/file/e2f41d0474ce9dac56aaf2b37da72ece,No Brand,Computers & Accessories(电脑 & 配件) > Data Storage(数据储存装置) > Flash Drives & OTG(闪存盘 & OTG)
Essager Usb To Type C Mirco To Type C Type,15276809202,Essager Usb To Type C Mirco To Type C Type,in stock,100,new,1000,https://shopee.ph/shop/217873788,https://s-cf-tw.shopeesz.com/file/246f2c46997e8dbf011b9be0bdfa1423,No Brand,Computers & Accessories(电脑 & 配件) > Data Storage(数据储存装置) > Flash Drives & OTG(闪存盘 & OTG)
Kingston Usb Flash Drive 256Gb 128Gb Pendrive 64Gb 32Gb 16Gb,18231133888,Kingston Usb Flash Drive 256Gb 128Gb Pendrive 64Gb 32Gb 16Gb,in stock,100,new,1000,https://shopee.ph/shop/631994901,https://s-cf-tw.shopeesz.com/file/cn-11134207-7qukw-lgrujtnx2qqncd,No Brand,Computers & Accessories(电脑 & 配件) > Data Storage(数据储存装置) > Flash Drives & OTG(闪存盘 & OTG)
Sandisk Otg Usb Two In One Flash Drive 8Gb 16Gb,14468720934,Sandisk Otg Usb Two In One Flash Drive 8Gb 16Gb,in stock,100,new,1000,https://shopee.ph/shop/734061430,https://s-cf-tw.shopeesz.com/file/cn-11134207-7r98o-lxgiubgjgbwl01,No Brand,Computers & Accessories(电脑 & 配件) > Data Storage(数据储存装置) > Flash Drives & OTG(闪存盘 & OTG)
Metal Flash Drive High Speed Memory Stick 2Gb 4Gb 8Gb,4358719435,Metal Flash Drive High Speed Memory Stick 2Gb 4Gb 8Gb,in stock,100,new,1000,https://shopee.ph/shop/182066106,https://s-cf-tw.shopeesz.com/file/cn-11134207-7r98o-ln2kqgsp87tpa7,No Brand,Computers & Accessories(电脑 & 配件) > Data Storage(数据储存装置) > Flash Drives & OTG(闪存盘 & OTG)
Jaster 1Pcs Free Logo Wooden Usb 3 0 Flash Drive,23718849271,Jaster 1Pcs Free Logo Wooden Usb 3 0 Flash Drive,in stock,100,new,1000,https://shopee.ph/shop/518462453,https://s-cf-tw.shopeesz.com/file/cn-11134207-7r98o-lo2n15k4l8kb33,No Brand,Computers & Accessories(电脑 & 配件) > Data Storage(数据储存装置) > Flash Drives & OTG(闪存盘 & OTG)
Kingston Flash Drive 16Gb 32Gb 64Gb 128Gb Datatraveler Memory Stick,6750419552,Kingston Flash Drive 16Gb 32Gb 64Gb 128Gb Datatraveler Memory Stick,in stock,100,new,1000,https://shopee.ph/shop/287593193,https://s-cf-tw.shopeesz.com/file/288e7d0c1c8446667d5288a42c5cda79,No Brand,Computers & Accessories(电脑 & 配件) > Data Storage(数据储存装置) > Flash Drives & OTG(闪存盘 & OTG)
2Tb Flash Drive 3 In 1 Usb Type C Micro,18580302747,2Tb Flash Drive 3 In 1 Usb Type C Micro,in stock,100,new,1000,https://shopee.ph/shop/431910456,https://s-cf-tw.shopeesz.com/file/cn-11134207-7qukw-lhbzmui920nz14,No Brand,Computers & Accessories(电脑 & 配件) > Data Storage(数据储存装置) > Flash Drives & OTG(闪存盘 & OTG)
Sandisk Ultra Shift Flash Drive Usb 3 0 32Gb 64Gb,1530275921,Sandisk Ultra Shift Flash Drive Usb 3 0 32Gb 64Gb,in stock,100,new,1000,https://shopee.ph/shop/16728606,https://s-cf-tw.shopeesz.com/file/ph-11134207-7r98x-lxtchkwzjnr8dc,No Brand,Computers & Accessories(电脑 & 配件) > Data Storage(数据储存装置) > Flash Drives & OTG(闪存盘 & OTG)
Sandisk Usb3 0 32Gb 64Gb 16Gb Flash Memory Drive 512Gb,21430673037,Sandisk Usb3 0 32Gb 64Gb 16Gb Flash Memory Drive 512Gb,in stock,100,new,1000,https://shopee.ph/shop/631994901,https://s-cf-tw.shopeesz.com/file/cn-11134207-7r98o-lxdumrr6t5j9fb,No Brand,Computers & Accessories(电脑 & 配件) > Data Storage(数据储存装置) > Flash Drives & OTG(闪存盘 & OTG)
Bavin O5 Mini Portable Otg Adapter Charging Data Sync Transmission,9444645398,Bavin O5 Mini Portable Otg Adapter Charging Data Sync Transmission,in stock,100,new,1000,https://shopee.ph/shop/5095176,https://s-cf-tw.shopeesz.com/file/sg-11134201-22120-rzdfabmq09kv95,No Brand,Computers & Accessories(电脑 & 配件) > Data Storage(数据储存装置) > Flash Drives & OTG(闪存盘 & OTG)
Strontium Pollex Usb 3 1 Flash Drive  Black,2561559531,Strontium Pollex Usb 3 1 Flash Drive  Black,in stock,100,new,1000,https://shopee.ph/shop/71159728,https://s-cf-tw.shopeesz.com/file/9f2e50e62f09b3e920d971c4f8bd520f,No Brand,Computers & Accessories(电脑 & 配件) > Data Storage(数据储存装置) > Flash Drives & OTG(闪存盘 & OTG)
Sandisk Ultra Dual Drive Otg Type C Usb 3 1,3915611338,Sandisk Ultra Dual Drive Otg Type C Usb 3 1,in stock,100,new,1000,https://shopee.ph/shop/16728606,https://s-cf-tw.shopeesz.com/file/ph-11134207-7r98w-lxw5g2j0m2qp00,No Brand,Computers & Accessories(电脑 & 配件) > Data Storage(数据储存装置) > Flash Drives & OTG(闪存盘 & OTG)
Premium Led Usb 3 0 Type C Otg Adaptor To,15661394005,Premium Led Usb 3 0 Type C Otg Adaptor To,in stock,100,new,1000,https://shopee.ph/shop/26628776,https://s-cf-tw.shopeesz.com/file/0d1c9d9275f53b8f107ba67b9363cdc9,No Brand,Computers & Accessories(电脑 & 配件) > Data Storage(数据储存装置) > Flash Drives & OTG(闪存盘 & OTG)
Sandisk Flash Memory Driver 128Gb 256Gb 512Gb 1Tb 2Tb Office,15568717749,Sandisk Flash Memory Driver 128Gb 256Gb 512Gb 1Tb 2Tb Office,in stock,100,new,1000,https://shopee.ph/shop/734061430,https://s-cf-tw.shopeesz.com/file/cn-11134207-7r98o-lxgih9fx9lib10,No Brand,Computers & Accessories(电脑 & 配件) > Data Storage(数据储存装置) > Flash Drives & OTG(闪存盘 & OTG)
Jaster Art Free Custom Logo Usb 2 0 Flash Drive,22724476251,Jaster Art Free Custom Logo Usb 2 0 Flash Drive,in stock,100,new,1000,https://shopee.ph/shop/518462453,https://s-cf-tw.shopeesz.com/file/cn-11134211-7qukw-lhzthnytegm6bc,No Brand,Computers & Accessories(电脑 & 配件) > Data Storage(数据储存装置) > Flash Drives & OTG(闪存盘 & OTG)
Kingston Usb Ultra Low Promotion 2Gb 4Gb 16Gb 32Gb Free,15559073758,Kingston Usb Ultra Low Promotion 2Gb 4Gb 16Gb 32Gb Free,in stock,100,new,1000,https://shopee.ph/shop/285553572,https://s-cf-tw.shopeesz.com/file/66d5b252809dc8ed3de96248212ad919,No Brand,Computers & Accessories(电脑 & 配件) > Data Storage(数据储存装置) > Flash Drives & OTG(闪存盘 & OTG)
Type C To Usb Adapter Otg Converter Usb 3 0,5561453280,Type C To Usb Adapter Otg Converter Usb 3 0,in stock,100,new,1000,https://shopee.ph/shop/284274855,https://s-cf-tw.shopeesz.com/file/0847bfeef68fa303a69d9640605d1b9f,No Brand,Computers & Accessories(电脑 & 配件) > Data Storage(数据储存装置) > Flash Drives & OTG(闪存盘 & OTG)
Universal Type C To Usb Adapter Otg Converter Usb 3,4461454990,Universal Type C To Usb Adapter Otg Converter Usb 3,in stock,100,new,1000,https://shopee.ph/shop/324268637,https://s-cf-tw.shopeesz.com/file/0847bfeef68fa303a69d9640605d1b9f,No Brand,Computers & Accessories(电脑 & 配件) > Data Storage(数据储存装置) > Flash Drives & OTG(闪存盘 & OTG)
Circuitrocks Kingston Sandisk Sd Card 8Gb 16Gb 32Gb 64Gb Class,919627175,Circuitrocks Kingston Sandisk Sd Card 8Gb 16Gb 32Gb 64Gb Class,in stock,100,new,1000,https://shopee.ph/shop/20469516,https://s-cf-tw.shopeesz.com/file/ph-11134207-7qukw-livckr5guz4sca,No Brand,Computers & Accessories(电脑 & 配件) > Data Storage(数据储存装置) > Flash Drives & OTG(闪存盘 & OTG)
Kodak Original Otg Metal Pendrive 16G 32G 64G Pen Drive,11097514186,Kodak Original Otg Metal Pendrive 16G 32G 64G Pen Drive,in stock,100,new,1000,https://shopee.ph/shop/840546797,https://s-cf-tw.shopeesz.com/file/sg-11134201-22100-2ottvo2bcpivfc,No Brand,Computers & Accessories(电脑 & 配件) > Data Storage(数据储存装置) > Flash Drives & OTG(闪存盘 & OTG)
Allan Hdd Enclosure 2 5 Enclosure Sdd And Hdd Enclosure,8287179754,Allan Hdd Enclosure 2 5 Enclosure Sdd And Hdd Enclosure,in stock,100,new,1000,https://shopee.ph/shop/65953760,https://s-cf-tw.shopeesz.com/file/79488f7df1ab274ba62b85d1760dcea3,No Brand,Computers & Accessories(电脑 & 配件) > Data Storage(数据储存装置) > Hard Disk Casings & Dockings(硬盘盒&连接扩展坞)
Hard Disk 3 5 Inch 500Gb 1Tb 2Tb 3Tb Sata,4075637907,Hard Disk 3 5 Inch 500Gb 1Tb 2Tb 3Tb Sata,in stock,100,new,1000,https://shopee.ph/shop/202863055,https://s-cf-tw.shopeesz.com/file/sg-11134201-22120-npsdkdveqwkv51,No Brand,Computers & Accessories(电脑 & 配件) > Data Storage(数据储存装置) > Hard Drives(硬盘)
Hard Disk 500Gb 1Tb 2Tb Desktop Pc Laptop Cctv Hdd,1228880581,Hard Disk 500Gb 1Tb 2Tb Desktop Pc Laptop Cctv Hdd,in stock,100,new,1000,https://shopee.ph/shop/71669746,https://s-cf-tw.shopeesz.com/file/ph-11134201-23030-2in4btrbbkov0a,No Brand,Computers & Accessories(电脑 & 配件) > Data Storage(数据储存装置) > Hard Drives(硬盘)
Laptop Hdd 7200Rmp Sata 2 5Inch Second Hand Hard Disk,12846821571,Laptop Hdd 7200Rmp Sata 2 5Inch Second Hand Hard Disk,in stock,100,new,1000,https://shopee.ph/shop/85471837,https://s-cf-tw.shopeesz.com/file/70ed321176ad7ac829d9f50ea4cb21d4,No Brand,Computers & Accessories(电脑 & 配件) > Data Storage(数据储存装置) > Hard Drives(硬盘)
Seagate Barracuda Compute 1Tb 2Tb 4Tb 6Tb 8Tb 3 5,540811881,Seagate Barracuda Compute 1Tb 2Tb 4Tb 6Tb 8Tb 3 5,in stock,100,new,1000,https://shopee.ph/shop/23150638,https://s-cf-tw.shopeesz.com/file/ph-11134207-7r991-lu1l4dplgtc962,No Brand,Computers & Accessories(电脑 & 配件) > Data Storage(数据储存装置) > Hard Drives(硬盘)
Laptop 7200Rmp Hdd 100 Health Sata 2 5Inch Second Hand,19161033224,Laptop 7200Rmp Hdd 100 Health Sata 2 5Inch Second Hand,in stock,100,new,1000,https://shopee.ph/shop/709538183,https://s-cf-tw.shopeesz.com/file/sg-11134201-22110-5j9cqljfmnjv80,No Brand,Computers & Accessories(电脑 & 配件) > Data Storage(数据储存装置) > Hard Drives(硬盘)
Pisowifi License Ado 2Clpb 2Cwifingbayan With Pre Flashed Image 16Gb,20348932436,Pisowifi License Ado 2Clpb 2Cwifingbayan With Pre Flashed Image 16Gb,in stock,100,new,1000,https://shopee.ph/shop/89260164,https://s-cf-tw.shopeesz.com/file/sg-11134201-22090-kw5m7q3ptthv00,No Brand,Computers & Accessories(电脑 & 配件) > Data Storage(数据储存装置) > Others(其他)
Sandisk 16 2C 32 2C 64 Gb Ultra Microsdhc Uhs,8785916870,Sandisk 16 2C 32 2C 64 Gb Ultra Microsdhc Uhs,in stock,100,new,1000,https://shopee.ph/shop/392423809,https://s-cf-tw.shopeesz.com/file/22866e04ce45d017527f5b2e9f118e67,No Brand,Computers & Accessories(电脑 & 配件) > Data Storage(数据储存装置) > Others(其他)
Sata Cable Wires 0 5M To Hard Disk Drive Hdd,7056496129,Sata Cable Wires 0 5M To Hard Disk Drive Hdd,in stock,100,new,1000,https://shopee.ph/shop/211037329,https://s-cf-tw.shopeesz.com/file/6a9883f1db081f4f3121d8a053c37e3f,No Brand,Computers & Accessories(电脑 & 配件) > Data Storage(数据储存装置) > Others(其他)
Super Speed Usb 3 0 Cable For External Hard Drive,3109048244,Super Speed Usb 3 0 Cable For External Hard Drive,in stock,100,new,1000,https://shopee.ph/shop/140436128,https://s-cf-tw.shopeesz.com/file/a092bae3095496607dc504b922f28410,No Brand,Computers & Accessories(电脑 & 配件) > Data Storage(数据储存装置) > Others(其他)
Wd5000Bmvw 2C Wd10Jmvw Hdd Pcb Logic Board 2060 771801 002,8405647832,Wd5000Bmvw 2C Wd10Jmvw Hdd Pcb Logic Board 2060 771801 002,in stock,100,new,1000,https://shopee.ph/shop/327071437,https://s-cf-tw.shopeesz.com/file/4eee468cd6de313f8487124efc1acb13,No Brand,Computers & Accessories(电脑 & 配件) > Data Storage(数据储存装置) > Others(其他)
Easypc Ramsta S800 120Gb 240Gb 128Gb 256Gb 512Gb 1Tb Sata,13912271867,Easypc Ramsta S800 120Gb 240Gb 128Gb 256Gb 512Gb 1Tb Sata,in stock,100,new,1000,https://shopee.ph/shop/77398075,https://s-cf-tw.shopeesz.com/file/73a0d0e19b7e55f330373d01a9c22a1c,No Brand,Computers & Accessories(电脑 & 配件) > Data Storage(数据储存装置) > SSD(SSD)
Ramsta 2 5 Ssd 128Gb 256Gb 512Gb 1Tb Solid State,15514968901,Ramsta 2 5 Ssd 128Gb 256Gb 512Gb 1Tb Solid State,in stock,100,new,1000,https://shopee.ph/shop/462016051,https://s-cf-tw.shopeesz.com/file/ph-11134207-7qukz-lgbpmz9237ugf3,No Brand,Computers & Accessories(电脑 & 配件) > Data Storage(数据储存装置) > SSD(SSD)
Wd Ssd 512Gb 480Gb 256Gb 240Gb 128Gb 120Gb Computer Built,17729493023,Wd Ssd 512Gb 480Gb 256Gb 240Gb 128Gb 120Gb Computer Built,in stock,100,new,1000,https://shopee.ph/shop/500245754,https://s-cf-tw.shopeesz.com/file/cn-11134207-7r98o-lxnhiv8pf28z96,No Brand,Computers & Accessories(电脑 & 配件) > Data Storage(数据储存装置) > SSD(SSD)
Ramsta M 2 Sata Ngff Nvme Pcie3 0 Ssd 128Gb,14314807998,Ramsta M 2 Sata Ngff Nvme Pcie3 0 Ssd 128Gb,in stock,100,new,1000,https://shopee.ph/shop/462016051,https://s-cf-tw.shopeesz.com/file/ph-11134207-7qul0-lgbpzfpvrtdk14,No Brand,Computers & Accessories(电脑 & 配件) > Data Storage(数据储存装置) > SSD(SSD)
Pny Cs900 120 Rb 120Gb 2 5 Sata3 Ssd,5804335499,Pny Cs900 120 Rb 120Gb 2 5 Sata3 Ssd,in stock,100,new,1000,https://shopee.ph/shop/8582114,https://s-cf-tw.shopeesz.com/file/aa24f6a95b5f1260778a037c97895d2a,No Brand,Computers & Accessories(电脑 & 配件) > Data Storage(数据储存装置) > SSD(SSD)
Teamgroup 1Tb 512Gb 256Gb 128Gb M 2 Ssd 6Gb S,4947494246,Teamgroup 1Tb 512Gb 256Gb 128Gb M 2 Ssd 6Gb S,in stock,100,new,1000,https://shopee.ph/shop/298260160,https://s-cf-tw.shopeesz.com/file/8b3a15cb89b63d43ec76acfd02554d79,No Brand,Computers & Accessories(电脑 & 配件) > Data Storage(数据储存装置) > SSD(SSD)
Team Group Gx2 128Gb 256Gb 512Gb 1Tb 2 5 Sata,14441637783,Team Group Gx2 128Gb 256Gb 512Gb 1Tb 2 5 Sata,in stock,100,new,1000,https://shopee.ph/shop/31654030,https://s-cf-tw.shopeesz.com/file/sg-11134201-22100-1gnjxjs7z0ivc8,No Brand,Computers & Accessories(电脑 & 配件) > Data Storage(数据储存装置) > SSD(SSD)
Kingston A400 480Gb Sata3 2 5 Internal Ssd Solid State,3554981630,Kingston A400 480Gb Sata3 2 5 Internal Ssd Solid State,in stock,100,new,1000,https://shopee.ph/shop/314659245,https://s-cf-tw.shopeesz.com/file/32ba4c4558181d685792b92d4e23e3ed,No Brand,Computers & Accessories(电脑 & 配件) > Data Storage(数据储存装置) > SSD(SSD)
